filepath,label,split,duration_s
data/processed/audio/drone/mixed_membo_48-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_51-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/1-17124-A-432.wav,no_drone,train,0.97525
data/processed/audio/no_drone/4-107122-A-333.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_48-bebop_004_.wav,drone,train,1.024
data/processed/audio/no_drone/5-181977-A-350.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-185908-A-183.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-102583-A-494.wav,no_drone,train,0.95975
data/processed/audio/no_drone/2-133889-A-300.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_50-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_070-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/1-73585-A-71.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-194979-A-252.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_33-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_33-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-155570-A-322.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-92627-A-270.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-232802-A-312.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_6-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/3-170851-A-311.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-69422-A-31.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_14-membo_004_.wav,drone,train,1.024
data/processed/audio/no_drone/3-134699-A-161.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_60-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/4-196671-B-80.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_2_013-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/4-133047-C-53.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_092-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-111102-A-460.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_58-membo_004_.wav,drone,train,0.904
data/processed/audio/drone/mixed_membo_23-membo_004_.wav,drone,train,0.904
data/processed/audio/drone/B_S2_D1_118-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/2-95567-A-230.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-170574-A-301.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_0_034-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/5-193339-A-100.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-184434-A-213.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-253101-C-493.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-132747-A-264.wav,no_drone,train,0.95975
data/processed/audio/no_drone/4-167077-C-204.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_072-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/4-172500-D-273.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_2_027-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_56-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_64-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/1-19898-A-411.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-250258-A-493.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_54-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_46-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_50-membo_004_.wav,drone,train,1.024
data/processed/audio/no_drone/5-201274-A-213.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-151557-A-284.wav,no_drone,train,0.95975
data/processed/audio/no_drone/2-106881-A-394.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_106-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/2-82274-A-53.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_54-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/1-36393-A-232.wav,no_drone,train,0.97525
data/processed/audio/no_drone/4-128659-A-333.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_069-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/5-243773-A-442.wav,no_drone,train,0.97525
data/processed/audio/no_drone/4-188293-B-152.wav,no_drone,train,0.97525
data/processed/audio/no_drone/1-56311-A-103.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-124376-A-33.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-68630-C-404.wav,no_drone,train,0.95975
data/processed/audio/no_drone/5-235893-A-282.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-72547-A-143.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_1_041-membo_004_.wav,drone,train,0.896
data/processed/audio/drone/mixed_61-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/1-36397-A-232.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_0_004-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/3-154781-A-323.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-205090-A-321.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_62-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/1-56311-A-101.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_13-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-142604-A-242.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_9-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/3-124376-B-31.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_10-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/Membo_1_047-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/2-96460-A-10.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_11-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_2-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/silence274.wav,no_drone,train,1.1145625
data/processed/audio/drone/mixed_membo_31-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_35-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/1-17565-A-121.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_7-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_082-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_52-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_28-membo_004_.wav,drone,train,0.904
data/processed/audio/drone/Membo_1_001-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_5-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_036-membo_004_.wav,drone,train,0.896
data/processed/audio/drone/mixed_membo_35-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/Hasakee_Q11_12.wav,drone,train,5.0
data/processed/audio/no_drone/1-172649-D-401.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-24524-B-192.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-108763-A-94.wav,no_drone,train,0.95975
data/processed/audio/no_drone/2-65484-A-183.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_16-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/4-165606-A-453.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-47819-A-52.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_1_043-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_039-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-103051-C-193.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-50060-A-100.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-188287-A-92.wav,no_drone,train,0.97525
data/processed/audio/no_drone/3-104761-B-73.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_0_038-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_32-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_073-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_17-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/1-7974-B-494.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_membo_15-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/1-62565-A-443.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/silence251.wav,no_drone,train,1.1145625
data/processed/audio/no_drone/5-117250-A-20.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_22-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_47-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/extra_membo_D2_2026.wav,drone,train,1.0026875
data/processed/audio/no_drone/1-51805-H-332.wav,no_drone,train,0.97525
data/processed/audio/no_drone/1-90797-A-154.wav,no_drone,train,0.95975
data/processed/audio/no_drone/1-22882-A-442.wav,no_drone,train,0.97525
data/processed/audio/no_drone/4-174860-B-30.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-189332-A-373.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_096-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_16-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-114280-A-01.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_075-bebop_004_.wav,drone,train,0.896
data/processed/audio/drone/mixed_28-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_096-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/Membo_2_028-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-118625-A-301.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_52-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/extra_membo_D2_2035.wav,drone,train,1.0026875
data/processed/audio/drone/mixed_membo_11-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/1-119125-A-454.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_2-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_096-bebop_004_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_47-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/1-54084-A-421.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_29-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_081-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/extra_membo_D2_2038.wav,drone,train,1.0026875
data/processed/audio/no_drone/4-165791-A-451.wav,no_drone,train,1.0216875
data/processed/audio/drone/extra_membo_D2_2050.wav,drone,train,1.0026875
data/processed/audio/drone/extra_membo_D2_2006.wav,drone,train,1.0026875
data/processed/audio/drone/B_S2_D1_113-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/1-115920-A-222.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_55-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_100-bebop_004_.wav,drone,train,0.896
data/processed/audio/drone/mixed_27-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-127108-A-380.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-115545-B-482.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_membo_22-membo_001_.wav,drone,train,1.024
data/processed/audio/no_drone/2-32515-B-42.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-80313-A-283.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-62850-A-383.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_48-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_56-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_124-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/2-28314-A-120.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/silence123.wav,no_drone,train,0.743
data/processed/audio/no_drone/1-80840-A-134.wav,no_drone,train,0.95975
data/processed/audio/no_drone/1-64398-B-411.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-104958-A-120.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-218196-A-271.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-122066-B-454.wav,no_drone,train,0.95975
data/processed/audio/no_drone/2-91912-B-330.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-194899-D-30.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_073-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/5-189795-A-44.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_membo_48-membo_004_.wav,drone,train,0.904
data/processed/audio/no_drone/1-20545-A-282.wav,no_drone,train,0.97525
data/processed/audio/no_drone/5-213836-C-94.wav,no_drone,train,0.95975
data/processed/audio/no_drone/1-49098-A-350.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_58-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/1-121951-A-84.wav,no_drone,train,0.95975
data/processed/audio/no_drone/3-68630-B-402.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_membo_53-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-152020-B-364.wav,no_drone,train,0.95975
data/processed/audio/drone/Membo_0_008-membo_004_.wav,drone,train,0.896
data/processed/audio/no_drone/5-198321-A-104.wav,no_drone,train,0.95975
data/processed/audio/no_drone/silence140.wav,no_drone,train,1.1145
data/processed/audio/drone/Membo_2_028-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/5-235874-A-282.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_2_015-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/1-60676-A-341.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_070-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_2-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/1-61252-A-113.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_0_012-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-110913-D-71.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_094-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/extra_membo_D2_2016.wav,drone,train,0.981375
data/processed/audio/no_drone/5-198411-G-204.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_membo_23-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_46-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/2-78781-A-472.wav,no_drone,train,0.97525
data/processed/audio/drone/B_S2_D1_090-bebop_004_.wav,drone,train,0.896
data/processed/audio/drone/B_S2_D1_121-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/5-188945-A-454.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_108-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/silence232.wav,no_drone,train,1.1145625
data/processed/audio/drone/Membo_2_018-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-95035-A-13.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_31-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/4-191015-A-432.wav,no_drone,train,0.97525
data/processed/audio/no_drone/5-201664-A-180.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_45-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/1-254507-A-431.wav,no_drone,train,1.0216875
data/processed/audio/drone/DJI_Tello_75.wav,drone,train,5.0
data/processed/audio/no_drone/3-133977-A-293.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_30-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/5-221518-A-211.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-122066-A-453.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-243773-B-441.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_081-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-65748-A-124.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_071-bebop_004_.wav,drone,train,0.896
data/processed/audio/no_drone/1-223162-A-252.wav,no_drone,train,0.97525
data/processed/audio/no_drone/3-154926-A-404.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_104-bebop_004_.wav,drone,train,0.896
data/processed/audio/drone/Membo_1_033-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_42-membo_004_.wav,drone,train,0.904
data/processed/audio/drone/mixed_membo_20-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_46-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_31-bebop_004_.wav,drone,train,0.904
data/processed/audio/drone/mixed_membo_30-membo_004_.wav,drone,train,1.024
data/processed/audio/drone/Syma_X5UW_87.wav,drone,train,5.0
data/processed/audio/drone/B_S2_D1_109-bebop_004_.wav,drone,train,0.896
data/processed/audio/drone/Membo_1_045-membo_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_37-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-88724-A-382.wav,no_drone,train,0.97525
data/processed/audio/no_drone/silence113.wav,no_drone,train,0.7430625
data/processed/audio/no_drone/4-186935-A-442.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_38-bebop_004_.wav,drone,train,0.904
data/processed/audio/drone/B_S2_D1_080-bebop_004_.wav,drone,train,1.024
data/processed/audio/drone/Membo_1_033-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/extra_membo_D2_2012.wav,drone,train,1.002625
data/processed/audio/no_drone/2-67422-A-182.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_32-bebop_004_.wav,drone,train,1.024
data/processed/audio/drone/mixed_14-bebop_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_13-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/5-195518-A-72.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-117615-D-481.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_1_045-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_010-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/4-172732-A-360.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-105235-A-71.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-205966-A-162.wav,no_drone,train,0.97525
data/processed/audio/drone/mixed_63-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/1-47819-A-54.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_077-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/Membo_1_034-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/Membo_1_044-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-134699-C-162.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_1_042-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/4-102844-A-492.wav,no_drone,train,0.97525
data/processed/audio/drone/extra_membo_D2_2040.wav,drone,train,0.981375
data/processed/audio/no_drone/1-39835-B-91.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-194808-A-294.wav,no_drone,train,0.95975
data/processed/audio/drone/Membo_0_015-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/3-145487-A-241.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_2_011-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_38-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_8-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/5-213077-A-114.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_membo_17-membo_004_.wav,drone,train,0.904
data/processed/audio/drone/B_S2_D1_097-bebop_004_.wav,drone,train,0.896
data/processed/audio/drone/mixed_membo_12-membo_004_.wav,drone,train,0.904
data/processed/audio/no_drone/2-80844-A-133.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_127-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/extra_membo_D2_2055.wav,drone,train,1.002625
data/processed/audio/drone/Membo_1_002-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/Membo_1_029-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/5-259514-A-262.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-77346-A-461.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_2_016-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_082-bebop_004_.wav,drone,train,0.896
data/processed/audio/drone/Membo_1_001-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-145382-A-12.wav,no_drone,train,0.97525
data/processed/audio/drone/Membo_0_001-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_119-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_080-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/5-209833-A-380.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_19-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_51-membo_004_.wav,drone,train,0.904
data/processed/audio/drone/mixed_63-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/Membo_1_029-membo_004_.wav,drone,train,0.896
data/processed/audio/drone/B_S2_D1_091-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/2-81112-A-343.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-145081-A-90.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_30-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_001-membo_004_.wav,drone,train,0.896
data/processed/audio/no_drone/4-204119-A-393.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-102414-C-174.wav,no_drone,train,0.95975
data/processed/audio/drone/Membo_1_047-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/4-191687-A-01.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/pink_noise004.wav,no_drone,train,4.992
data/processed/audio/drone/Membo_1_004-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_014-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/1-19026-A-431.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-141681-A-360.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_1_042-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-117615-E-484.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_118-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/3-100018-A-183.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-32515-B-40.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-216281-A-392.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-84943-A-183.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-103401-D-333.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-42101-A-433.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-208757-E-23.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_100-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/mixed_28-bebop_000_.wav,drone,train,1.024
data/processed/audio/no_drone/1-115920-A-221.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_20-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/5-191497-A-333.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-165813-A-190.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-99796-A-323.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-161579-B-403.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_102-bebop_000_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_004-membo_004_.wav,drone,train,0.896
data/processed/audio/no_drone/5-177957-B-402.wav,no_drone,train,0.97525
data/processed/audio/no_drone/2-64332-A-181.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-185619-A-213.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_127-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-149465-A-223.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/1-118206-A-311.wav,no_drone,train,1.0216875
data/processed/audio/drone/DJI_Mavic2pro_81.wav,drone,train,5.0
data/processed/audio/no_drone/4-180453-A-174.wav,no_drone,train,0.95975
data/processed/audio/drone/B_S2_D1_106-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/1-110537-A-221.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/2-127108-A-381.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-250869-B-21.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_7-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_074-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_20-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_22-membo_000_.wav,drone,train,1.024
data/processed/audio/no_drone/white_noise005.wav,no_drone,train,4.992
data/processed/audio/no_drone/2-73260-A-104.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_15-bebop_004_.wav,drone,train,0.904
data/processed/audio/no_drone/3-166546-A-344.wav,no_drone,train,0.95975
data/processed/audio/no_drone/4-177835-A-240.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/3-145382-A-10.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_4-bebop_002_.wav,drone,train,1.024
data/processed/audio/no_drone/4-164243-A-262.wav,no_drone,train,0.97525
data/processed/audio/no_drone/5-232802-A-313.wav,no_drone,train,1.0216875
data/processed/audio/drone/Membo_2_014-membo_001_.wav,drone,train,1.024
data/processed/audio/drone/mixed_membo_51-membo_002_.wav,drone,train,1.024
data/processed/audio/no_drone/2-83667-A-341.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-232272-A-442.wav,no_drone,train,0.97525
data/processed/audio/no_drone/5-216370-A-411.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_57-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/1-56234-A-93.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-221950-A-221.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_51-membo_003_.wav,drone,train,1.024
data/processed/audio/no_drone/4-147658-A-463.wav,no_drone,train,1.0216875
data/processed/audio/drone/B_S2_D1_121-bebop_003_.wav,drone,train,1.024
data/processed/audio/drone/mixed_26-bebop_002_.wav,drone,train,1.024
data/processed/audio/drone/mixed_61-bebop_003_.wav,drone,train,1.024
data/processed/audio/no_drone/3-144120-A-321.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/4-204123-A-394.wav,no_drone,train,0.95975
data/processed/audio/drone/mixed_membo_10-membo_004_.wav,drone,train,0.904
data/processed/audio/no_drone/4-168446-A-453.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-160614-E-480.wav,no_drone,train,1.0216875
data/processed/audio/drone/mixed_membo_37-membo_000_.wav,drone,train,1.024
data/processed/audio/drone/Membo_0_015-membo_002_.wav,drone,train,1.024
data/processed/audio/drone/B_S2_D1_086-bebop_001_.wav,drone,train,1.024
data/processed/audio/no_drone/1-38560-A-140.wav,no_drone,train,1.0216875
data/processed/audio/no_drone/5-200329-A-83.wav,no_drone,train,1.0216875
