filepath,filename,dataset,label,label_source,split
data/processed/audio/no_drone/3-160993-A-32.wav,3-160993-A-32.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-58792-A-243.wav,1-58792-A-243.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-119120-D-483.wav,3-119120-D-483.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_58-membo_002_.wav,mixed_membo_58-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_6-membo_004_.wav,mixed_membo_6-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-17970-A-44.wav,1-17970-A-44.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_088-bebop_000_.wav,B_S2_D1_088-bebop_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_25-membo_004_.wav,mixed_membo_25-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_130-bebop_004_.wav,B_S2_D1_130-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-94344-A-250.wav,3-94344-A-250.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-119161-C-83.wav,2-119161-C-83.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-134699-B-162.wav,3-134699-B-162.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_120-bebop_004_.wav,B_S2_D1_120-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_23-bebop_001_.wav,mixed_23-bebop_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-100210-A-364.wav,1-100210-A-364.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_59-membo_000_.wav,mixed_membo_59-membo_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_47-bebop_000_.wav,mixed_47-bebop_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/4-181599-A-263.wav,4-181599-A-263.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-99955-B-73.wav,2-99955-B-73.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_6-bebop_003_.wav,mixed_6-bebop_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-171041-A-380.wav,3-171041-A-380.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-5996-A-63.wav,1-5996-A-63.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_1_047-membo_003_.wav,Membo_1_047-membo_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/5-216131-A-322.wav,5-216131-A-322.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-54918-A-143.wav,1-54918-A-143.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_22-bebop_004_.wav,mixed_22-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/Membo_0_015-membo_003_.wav,Membo_0_015-membo_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-141563-A-394.wav,2-141563-A-394.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-119102-A-211.wav,2-119102-A-211.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-99644-B-42.wav,4-99644-B-42.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-195451-A-444.wav,4-195451-A-444.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-213293-A-231.wav,5-213293-A-231.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-235956-A-474.wav,5-235956-A-474.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_48-membo_001_.wav,mixed_membo_48-membo_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_51-bebop_004_.wav,mixed_51-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-17124-A-432.wav,1-17124-A-432.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-107122-A-333.wav,4-107122-A-333.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_48-bebop_004_.wav,mixed_48-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/5-181977-A-350.wav,5-181977-A-350.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-185908-A-183.wav,5-185908-A-183.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-102583-A-494.wav,3-102583-A-494.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-133889-A-300.wav,2-133889-A-300.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_50-bebop_002_.wav,mixed_50-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_070-bebop_003_.wav,B_S2_D1_070-bebop_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-73585-A-71.wav,1-73585-A-71.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-194979-A-252.wav,4-194979-A-252.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_33-bebop_002_.wav,mixed_33-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_33-membo_000_.wav,mixed_membo_33-membo_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-155570-A-322.wav,3-155570-A-322.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-92627-A-270.wav,2-92627-A-270.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-232802-A-312.wav,5-232802-A-312.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_6-bebop_001_.wav,mixed_6-bebop_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-170851-A-311.wav,3-170851-A-311.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-69422-A-31.wav,1-69422-A-31.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_14-membo_004_.wav,mixed_membo_14-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-134699-A-161.wav,3-134699-A-161.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_60-bebop_002_.wav,mixed_60-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/4-196671-B-80.wav,4-196671-B-80.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_2_013-membo_000_.wav,Membo_2_013-membo_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/4-133047-C-53.wav,4-133047-C-53.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_092-bebop_003_.wav,B_S2_D1_092-bebop_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-111102-A-460.wav,3-111102-A-460.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_58-membo_004_.wav,mixed_membo_58-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_23-membo_004_.wav,mixed_membo_23-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_118-bebop_004_.wav,B_S2_D1_118-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-95567-A-230.wav,2-95567-A-230.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-170574-A-301.wav,3-170574-A-301.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_0_034-membo_002_.wav,Membo_0_034-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/5-193339-A-100.wav,5-193339-A-100.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-184434-A-213.wav,4-184434-A-213.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-253101-C-493.wav,5-253101-C-493.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-132747-A-264.wav,3-132747-A-264.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-167077-C-204.wav,4-167077-C-204.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_072-bebop_004_.wav,B_S2_D1_072-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/4-172500-D-273.wav,4-172500-D-273.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_2_027-membo_002_.wav,Membo_2_027-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_56-bebop_001_.wav,mixed_56-bebop_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_64-membo_001_.wav,mixed_membo_64-membo_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-19898-A-411.wav,1-19898-A-411.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-250258-A-493.wav,5-250258-A-493.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_54-bebop_003_.wav,mixed_54-bebop_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_46-membo_001_.wav,mixed_membo_46-membo_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_50-membo_004_.wav,mixed_membo_50-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/5-201274-A-213.wav,5-201274-A-213.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-151557-A-284.wav,3-151557-A-284.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-106881-A-394.wav,2-106881-A-394.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_106-bebop_004_.wav,B_S2_D1_106-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-82274-A-53.wav,2-82274-A-53.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_54-bebop_004_.wav,mixed_54-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-36393-A-232.wav,1-36393-A-232.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-128659-A-333.wav,4-128659-A-333.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_069-bebop_004_.wav,B_S2_D1_069-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/5-243773-A-442.wav,5-243773-A-442.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-188293-B-152.wav,4-188293-B-152.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-56311-A-103.wav,1-56311-A-103.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-124376-A-33.wav,3-124376-A-33.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-68630-C-404.wav,3-68630-C-404.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-235893-A-282.wav,5-235893-A-282.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-72547-A-143.wav,2-72547-A-143.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_1_041-membo_004_.wav,Membo_1_041-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_61-bebop_000_.wav,mixed_61-bebop_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-36397-A-232.wav,1-36397-A-232.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_0_004-membo_001_.wav,Membo_0_004-membo_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-154781-A-323.wav,3-154781-A-323.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-205090-A-321.wav,5-205090-A-321.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_62-membo_002_.wav,mixed_membo_62-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-56311-A-101.wav,1-56311-A-101.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_13-bebop_003_.wav,mixed_13-bebop_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-142604-A-242.wav,3-142604-A-242.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_9-bebop_002_.wav,mixed_9-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-124376-B-31.wav,3-124376-B-31.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_10-bebop_001_.wav,mixed_10-bebop_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/Membo_1_047-membo_000_.wav,Membo_1_047-membo_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-96460-A-10.wav,2-96460-A-10.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_11-bebop_000_.wav,mixed_11-bebop_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_2-bebop_002_.wav,mixed_2-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/silence274.wav,silence274.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_31-membo_000_.wav,mixed_membo_31-membo_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_35-membo_001_.wav,mixed_membo_35-membo_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-17565-A-121.wav,1-17565-A-121.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_7-membo_000_.wav,mixed_membo_7-membo_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_082-bebop_001_.wav,B_S2_D1_082-bebop_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_52-membo_002_.wav,mixed_membo_52-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_28-membo_004_.wav,mixed_membo_28-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/Membo_1_001-membo_001_.wav,Membo_1_001-membo_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_5-membo_000_.wav,mixed_membo_5-membo_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/Membo_0_036-membo_004_.wav,Membo_0_036-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_35-membo_003_.wav,mixed_membo_35-membo_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/Hasakee_Q11_12.wav,Hasakee_Q11_12.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-172649-D-401.wav,1-172649-D-401.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-24524-B-192.wav,1-24524-B-192.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-108763-A-94.wav,2-108763-A-94.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-65484-A-183.wav,2-65484-A-183.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_16-bebop_001_.wav,mixed_16-bebop_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/4-165606-A-453.wav,4-165606-A-453.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-47819-A-52.wav,1-47819-A-52.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_1_043-membo_002_.wav,Membo_1_043-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/Membo_0_039-membo_003_.wav,Membo_0_039-membo_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-103051-C-193.wav,3-103051-C-193.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-50060-A-100.wav,1-50060-A-100.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-188287-A-92.wav,4-188287-A-92.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-104761-B-73.wav,3-104761-B-73.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_0_038-membo_003_.wav,Membo_0_038-membo_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_32-bebop_001_.wav,mixed_32-bebop_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_073-bebop_003_.wav,B_S2_D1_073-bebop_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_17-membo_003_.wav,mixed_membo_17-membo_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-7974-B-494.wav,1-7974-B-494.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_15-membo_001_.wav,mixed_membo_15-membo_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-62565-A-443.wav,1-62565-A-443.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/silence251.wav,silence251.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-117250-A-20.wav,5-117250-A-20.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_22-bebop_001_.wav,mixed_22-bebop_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_47-membo_002_.wav,mixed_membo_47-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/extra_membo_D2_2026.wav,extra_membo_D2_2026.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-51805-H-332.wav,1-51805-H-332.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-90797-A-154.wav,1-90797-A-154.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-22882-A-442.wav,1-22882-A-442.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-174860-B-30.wav,4-174860-B-30.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/4-189332-A-373.wav,4-189332-A-373.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_096-bebop_002_.wav,B_S2_D1_096-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_16-membo_002_.wav,mixed_membo_16-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-114280-A-01.wav,2-114280-A-01.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_075-bebop_004_.wav,B_S2_D1_075-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_28-bebop_002_.wav,mixed_28-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_096-bebop_000_.wav,B_S2_D1_096-bebop_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/Membo_2_028-membo_002_.wav,Membo_2_028-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-118625-A-301.wav,2-118625-A-301.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_52-bebop_001_.wav,mixed_52-bebop_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/extra_membo_D2_2035.wav,extra_membo_D2_2035.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_11-membo_002_.wav,mixed_membo_11-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-119125-A-454.wav,1-119125-A-454.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_2-bebop_000_.wav,mixed_2-bebop_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_096-bebop_004_.wav,B_S2_D1_096-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_membo_47-membo_000_.wav,mixed_membo_47-membo_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-54084-A-421.wav,1-54084-A-421.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_29-membo_000_.wav,mixed_membo_29-membo_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_081-bebop_002_.wav,B_S2_D1_081-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/extra_membo_D2_2038.wav,extra_membo_D2_2038.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/4-165791-A-451.wav,4-165791-A-451.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/extra_membo_D2_2050.wav,extra_membo_D2_2050.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/extra_membo_D2_2006.wav,extra_membo_D2_2006.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_113-bebop_000_.wav,B_S2_D1_113-bebop_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-115920-A-222.wav,1-115920-A-222.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_55-bebop_002_.wav,mixed_55-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_100-bebop_004_.wav,B_S2_D1_100-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_27-bebop_002_.wav,mixed_27-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-127108-A-380.wav,2-127108-A-380.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-115545-B-482.wav,1-115545-B-482.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_22-membo_001_.wav,mixed_membo_22-membo_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-32515-B-42.wav,2-32515-B-42.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-80313-A-283.wav,2-80313-A-283.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-62850-A-383.wav,1-62850-A-383.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_48-bebop_003_.wav,mixed_48-bebop_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_56-bebop_002_.wav,mixed_56-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_124-bebop_003_.wav,B_S2_D1_124-bebop_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-28314-A-120.wav,2-28314-A-120.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/silence123.wav,silence123.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-80840-A-134.wav,1-80840-A-134.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-64398-B-411.wav,1-64398-B-411.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-104958-A-120.wav,3-104958-A-120.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-218196-A-271.wav,5-218196-A-271.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-122066-B-454.wav,2-122066-B-454.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/2-91912-B-330.wav,2-91912-B-330.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-194899-D-30.wav,5-194899-D-30.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_073-bebop_002_.wav,B_S2_D1_073-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/5-189795-A-44.wav,5-189795-A-44.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_48-membo_004_.wav,mixed_membo_48-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-20545-A-282.wav,1-20545-A-282.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-213836-C-94.wav,5-213836-C-94.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/1-49098-A-350.wav,1-49098-A-350.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_58-bebop_002_.wav,mixed_58-bebop_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-121951-A-84.wav,1-121951-A-84.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/3-68630-B-402.wav,3-68630-B-402.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_53-membo_000_.wav,mixed_membo_53-membo_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-152020-B-364.wav,3-152020-B-364.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_0_008-membo_004_.wav,Membo_0_008-membo_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/5-198321-A-104.wav,5-198321-A-104.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/silence140.wav,silence140.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_2_028-membo_003_.wav,Membo_2_028-membo_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/5-235874-A-282.wav,5-235874-A-282.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_2_015-membo_002_.wav,Membo_2_015-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-60676-A-341.wav,1-60676-A-341.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_070-bebop_000_.wav,B_S2_D1_070-bebop_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_2-bebop_003_.wav,mixed_2-bebop_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/1-61252-A-113.wav,1-61252-A-113.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_0_012-membo_003_.wav,Membo_0_012-membo_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/3-110913-D-71.wav,3-110913-D-71.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_094-bebop_000_.wav,B_S2_D1_094-bebop_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/extra_membo_D2_2016.wav,extra_membo_D2_2016.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/5-198411-G-204.wav,5-198411-G-204.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_23-membo_003_.wav,mixed_membo_23-membo_003_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/mixed_46-bebop_000_.wav,mixed_46-bebop_000_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-78781-A-472.wav,2-78781-A-472.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_090-bebop_004_.wav,B_S2_D1_090-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/drone/B_S2_D1_121-bebop_001_.wav,B_S2_D1_121-bebop_001_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/5-188945-A-454.wav,5-188945-A-454.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/B_S2_D1_108-bebop_004_.wav,B_S2_D1_108-bebop_004_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/silence232.wav,silence232.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/Membo_2_018-membo_002_.wav,Membo_2_018-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/2-95035-A-13.wav,2-95035-A-13.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_membo_31-membo_002_.wav,mixed_membo_31-membo_002_.wav,uav_db,drone,folder_name,train
data/processed/audio/no_drone/4-191015-A-432.wav,4-191015-A-432.wav,uav_db,no_drone,folder_name,train
data/processed/audio/no_drone/5-201664-A-180.wav,5-201664-A-180.wav,uav_db,no_drone,folder_name,train
data/processed/audio/drone/mixed_45-bebop_001_.wav,mixed_45-bebop_001_.wav,uav_db,drone,folder_name,train
